customer_id,months_as_customer,age,policy_state,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year
10590,75,25,IL,1389.86,1101000,472475,FEMALE,Associate,priv-house-serv,hiking,18-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,Springfield,5985 Lincoln Lane,23,2,?,2,3,YES,65100,6510,6510,52080,Saab,93,2011
10591,193,40,OH,1233.85,1101000,457463,FEMALE,College,handlers-cleaners,chess,28-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,PA,Hillsdale,3706 4th Hwy,23,3,?,2,1,YES,64260,0,14280,49980,Ford,Escape,1999
10592,43,43,IL,1320.39,1101000,604861,FEMALE,Associate,armed-forces,yachting,19-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,WV,Arlington,6603 Francis Hwy,16,1,?,2,1,?,79970,7270,21810,50890,Honda,CRV,1996
10593,253,41,IN,1435.09,1101000,471519,FEMALE,College,machine-op-inspct,bungie-jumping,11-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Police,SC,Northbrook,7069 4th Hwy,17,1,NO,2,0,?,56610,6290,6290,44030,Chevrolet,Tahoe,1995
10594,152,30,IN,1448.54,1101000,618682,FEMALE,JD,craft-repair,polo,11-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Fire,VA,Northbrook,5093 Flute Lane,9,1,YES,1,1,?,84590,7690,7690,69210,Toyota,Highlander,2000
10595,160,38,OH,1733.56,1101000,441425,MALE,High School,sales,sleeping,09-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,Hillsdale,5894 Flute Drive,13,3,NO,2,1,YES,66780,7420,14840,44520,Mercedes,ML350,1996
10596,56,36,IN,1533.07,1101000,609336,MALE,JD,farming-fishing,exercise,20-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Police,NC,Springfield,8459 Apache Ave,13,1,YES,1,2,YES,58500,0,6500,52000,Ford,Escape,2001
10597,286,41,IL,1106.77,1101000,603320,FEMALE,College,prof-specialty,golf,26-02-2015,Parked Car,?,Trivial Damage,Police,WV,Columbus,7447 Lincoln Ridge,3,1,?,2,0,NO,5000,500,500,4000,Dodge,RAM,2003
10598,3,29,IL,995.7,5000000,615446,FEMALE,JD,priv-house-serv,chess,02-02-2015,Parked Car,?,Trivial Damage,Police,PA,Springfield,1821 Andromedia Ridge,3,1,?,2,1,?,5000,500,1000,3500,Mercedes,E400,2008
10599,286,41,IL,1298.85,6000000,435967,FEMALE,High School,sales,camping,04-01-2015,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,NY,Columbus,6859 Flute Ridge,16,3,?,1,3,YES,54450,6050,12100,36300,Saab,92x,2007
10600,239,38,OH,1276.73,5000000,610246,FEMALE,Masters,handlers-cleaners,bungie-jumping,19-02-2015,Multi-vehicle Collision,Front Collision,Major Damage,Police,WV,Northbrook,4175 Elm Ridge,12,3,NO,1,3,?,61920,6880,6880,48160,Saab,93,2003
10601,64,29,OH,1202.28,1101000,479327,MALE,High School,exec-managerial,cross-fit,12-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,VA,Hillsdale,5007 Oak St,4,1,?,1,2,NO,43700,4370,4370,34960,Nissan,Pathfinder,2007
10602,98,31,IN,671.92,1101000,468300,MALE,Masters,machine-op-inspct,bungie-jumping,24-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Other,NC,Riverwood,5790 Flute Ridge,3,1,?,2,0,?,64080,7120,7120,49840,Ford,Escape,1997
10603,16,35,IL,1358.03,1101000,612660,MALE,JD,sales,chess,17-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,SC,Hillsdale,8704 Britain Lane,0,1,NO,2,1,?,55000,10000,10000,35000,Volkswagen,Jetta,2008
10604,70,27,IN,1008.79,4000000,466691,FEMALE,Masters,adm-clerical,video-games,13-01-2015,Vehicle Theft,?,Trivial Damage,Police,WV,Columbus,7816 MLK Lane,19,1,NO,2,3,?,4400,0,550,3850,Toyota,Camry,2000
10605,75,27,OH,1141.1,1101000,468515,MALE,JD,armed-forces,movies,28-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,SC,Hillsdale,3618 Maple Lane,15,2,?,0,1,YES,71640,5970,11940,53730,Toyota,Highlander,2008
10606,246,44,OH,1397,1101000,614521,MALE,High School,machine-op-inspct,reading,03-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Other,NY,Arlington,7705 Lincoln Drive,6,1,NO,1,0,NO,61740,6860,6860,48020,Accura,MDX,1997
10607,110,27,OH,1664.66,1101000,465921,FEMALE,Associate,priv-house-serv,golf,05-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,SC,Springfield,8602 Washington Ridge,3,1,?,0,3,?,57500,5750,5750,46000,Audi,A3,2010
10608,236,39,IN,1151.39,4000000,604555,FEMALE,Masters,exec-managerial,reading,01-01-2015,Parked Car,?,Minor Damage,Police,NY,Springfield,2832 Andromedia Lane,17,1,YES,0,0,?,8700,870,1740,6090,Accura,RSX,2003
10609,267,46,OH,1546.01,1101000,616276,FEMALE,MD,adm-clerical,polo,06-01-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,VA,Riverwood,9760 4th Hwy,4,4,NO,2,1,?,77100,15420,7710,53970,Volkswagen,Jetta,1996
10610,463,57,IL,1063.67,1101000,463356,MALE,Masters,priv-house-serv,dancing,03-02-2015,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,2509 Rock Drive,14,1,NO,2,0,YES,59400,6600,6600,46200,Dodge,Neon,1995
10611,303,46,IN,709.14,1101000,450184,MALE,Masters,machine-op-inspct,kayaking,12-02-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,NY,Northbrook,2063 Weaver St,3,3,NO,1,0,NO,54890,9980,4990,39920,Toyota,Corolla,2006
10612,137,30,IL,1039.55,1101000,466393,MALE,MD,exec-managerial,kayaking,16-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Other,WV,Columbus,3818 Texas Ridge,4,3,?,2,1,?,74030,6730,13460,53840,Chevrolet,Tahoe,2005
10613,56,42,IL,1339.39,1101000,471786,FEMALE,Associate,adm-clerical,chess,25-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,NY,Columbus,3929 Elm Ave,13,1,?,1,2,YES,61490,11180,11180,39130,BMW,X5,1998
10614,75,27,IN,1202.75,1101000,602289,MALE,High School,handlers-cleaners,board-games,21-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,SC,Northbrook,9911 Britain Lane,23,3,NO,0,2,YES,79560,6630,13260,59670,Volkswagen,Passat,2003
10615,131,33,IL,1081.17,1101000,445120,MALE,MD,sales,yachting,28-01-2015,Parked Car,?,Minor Damage,Police,NY,Northbend,3246 Britain Ridge,3,1,?,0,1,NO,4900,490,490,3920,Toyota,Camry,2010
10616,153,34,IL,991.39,1101000,449260,MALE,High School,tech-support,paintball,27-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,Springfield,2696 Cherokee Ridge,0,3,?,1,0,NO,77770,14140,14140,49490,Nissan,Pathfinder,2000
10617,255,43,IN,984.02,1101000,472724,FEMALE,JD,transport-moving,board-games,10-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,Columbus,5249 4th Ave,14,2,?,2,2,?,74700,7470,14940,52290,Nissan,Maxima,2007
10618,103,26,IL,1354.83,1101000,475173,MALE,MD,tech-support,sleeping,18-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Arlington,4721 Cherokee Hwy,14,2,NO,2,2,?,40600,4060,4060,32480,Volkswagen,Passat,2010
10619,97,28,OH,830.31,1101000,443854,MALE,JD,farming-fishing,video-games,13-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Springfield,8212 Flute Ridge,22,1,?,1,0,?,45270,10060,10060,25150,Jeep,Wrangler,2006
10620,214,36,IL,987.42,7000000,461418,FEMALE,Associate,machine-op-inspct,kayaking,31-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Springfield,3592 MLK Ridge,17,3,NO,0,3,?,47080,4280,8560,34240,Saab,93,2006
10621,438,57,OH,1119.29,1101000,616164,FEMALE,MD,machine-op-inspct,chess,15-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Police,SC,Hillsdale,6494 4th Ave,14,1,?,0,0,NO,40700,4070,4070,32560,Volkswagen,Passat,2000
10622,87,27,OH,1048.39,1101000,620962,FEMALE,Masters,transport-moving,polo,13-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Police,NY,Riverwood,6608 Apache Lane,2,1,?,2,1,YES,34650,6300,3150,25200,Ford,F150,1996
10623,27,28,OH,1074.47,1101000,465201,MALE,MD,protective-serv,camping,13-02-2015,Parked Car,?,Trivial Damage,Police,WV,Riverwood,1553 Lincoln St,4,1,?,2,0,?,3200,400,400,2400,Jeep,Grand Cherokee,2012
10624,206,42,IL,1230.76,1101000,470488,MALE,High School,machine-op-inspct,yachting,03-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Fire,VA,Hillsdale,7628 4th Lane,2,1,?,1,1,NO,78980,7180,14360,57440,Saab,92x,1997
10625,127,31,OH,1255.02,1101000,462250,MALE,Associate,sales,reading,13-01-2015,Parked Car,?,Minor Damage,None,SC,Riverwood,3028 5th St,10,1,YES,1,0,NO,6160,560,1120,4480,Nissan,Ultima,1996
10626,422,60,IN,1555.52,1101000,436408,FEMALE,MD,machine-op-inspct,hiking,14-02-2015,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,NC,Northbrook,8949 Rock Hwy,11,1,YES,1,1,NO,85250,15500,7750,62000,Mercedes,E400,1999
10627,303,50,IL,836.11,5000000,464230,MALE,Masters,sales,camping,20-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,Springfield,9751 Tree St,1,4,YES,1,2,NO,72840,12140,6070,54630,Dodge,Neon,2010
10628,228,40,IN,1450.98,1101000,478609,MALE,Associate,exec-managerial,base-jumping,18-01-2015,Parked Car,?,Trivial Damage,Police,WV,Northbend,4702 Texas Drive,20,1,?,0,2,NO,6050,1100,1100,3850,Toyota,Camry,2010
10629,239,39,IN,625.08,1101000,437156,FEMALE,JD,protective-serv,hiking,03-01-2015,Single Vehicle Collision,Front Collision,Major Damage,Fire,SC,Riverwood,2757 4th Hwy,10,1,NO,2,3,YES,87890,15980,7990,63920,BMW,X6,2014
10630,330,47,IL,1133.27,1101000,432218,FEMALE,High School,craft-repair,chess,01-03-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,NY,Northbrook,6678 Weaver Drive,20,2,?,0,2,YES,60500,11000,5500,44000,Ford,F150,1999
10631,128,35,IN,1366.6,1101000,620493,FEMALE,MD,machine-op-inspct,kayaking,01-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Columbus,8667 Weaver Lane,10,3,?,2,1,NO,88220,16040,16040,56140,Chevrolet,Malibu,2008
10632,147,37,OH,1439.9,6000000,475391,FEMALE,Associate,prof-specialty,video-games,29-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,Springfield,4931 Maple Drive,2,2,NO,1,2,NO,53680,9760,4880,39040,Accura,MDX,2004
10633,287,45,OH,1230.69,1101000,440720,MALE,Masters,transport-moving,golf,10-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Fire,VA,Springfield,3808 5th Ave,19,1,NO,0,2,NO,53800,5380,5380,43040,Accura,MDX,2006
10634,142,29,OH,1307.68,1101000,606942,FEMALE,MD,craft-repair,dancing,29-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Police,NY,Columbus,1725 Solo Lane,10,1,YES,1,2,NO,54360,4530,9060,40770,Mercedes,E400,1995
10635,162,35,IL,1124.69,1101000,446971,FEMALE,Masters,handlers-cleaners,bungie-jumping,20-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Police,WV,Arlington,8097 Maple Lane,14,1,YES,0,3,YES,54340,9880,4940,39520,Toyota,Camry,2001
10636,140,35,OH,1520.78,1101000,470538,FEMALE,High School,craft-repair,chess,21-01-2015,Parked Car,?,Trivial Damage,None,SC,Columbus,3320 5th Hwy,5,1,?,0,2,YES,2860,520,260,2080,Chevrolet,Tahoe,1997
10637,106,28,OH,1609.11,1101000,601177,MALE,High School,craft-repair,polo,18-01-2015,Vehicle Theft,?,Minor Damage,Police,WV,Hillsdale,9573 2nd Ave,8,1,YES,2,1,YES,5490,0,1220,4270,Saab,95,1999
10638,292,45,IL,1358.91,1101000,451470,MALE,Masters,craft-repair,dancing,09-01-2015,Vehicle Theft,?,Trivial Damage,Police,WV,Northbend,8336 1st Ridge,4,1,NO,0,2,?,7370,670,1340,5360,Suburu,Impreza,1997
10639,34,34,OH,1295.87,1101000,438529,FEMALE,PhD,priv-house-serv,chess,13-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NC,Columbus,3998 4th Hwy,4,3,?,1,0,NO,50800,5080,5080,40640,Audi,A3,1997
10640,290,48,IL,1161.03,5000000,469742,MALE,Associate,adm-clerical,video-games,13-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,VA,Northbrook,3966 Oak Hwy,20,2,?,1,1,?,41520,5190,5190,31140,Nissan,Ultima,2014
10641,182,38,OH,1441.06,1101000,435534,FEMALE,Masters,armed-forces,movies,08-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Police,NY,Riverwood,7601 Andromedia Lane,18,1,?,2,3,YES,89650,8150,16300,65200,Dodge,RAM,2005
10642,362,55,OH,1097.99,1101000,442239,FEMALE,JD,other-service,base-jumping,17-02-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NY,Hillsdale,5160 2nd Hwy,0,3,NO,0,3,NO,39690,0,0,39690,Suburu,Legacy,1998
10643,143,32,IL,1464.42,1101000,468986,FEMALE,High School,exec-managerial,golf,15-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,Springfield,3288 Tree Lane,1,1,?,2,0,NO,62260,5660,5660,50940,Saab,92x,1995
10644,183,38,IL,1543.68,1101000,606988,FEMALE,Masters,prof-specialty,paintball,24-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Police,NC,Hillsdale,5874 1st Hwy,17,1,NO,0,1,YES,51920,9440,4720,37760,Audi,A3,2001
10645,254,40,IL,1390.89,5000000,453719,MALE,College,armed-forces,bungie-jumping,28-02-2015,Single Vehicle Collision,Front Collision,Minor Damage,Other,NY,Riverwood,6467 Best Ave,23,1,?,2,2,?,53460,9720,4860,38880,Volkswagen,Jetta,2009
10646,249,43,OH,1148.58,1101000,475524,FEMALE,MD,adm-clerical,golf,16-02-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,Arlington,6309 5th Ave,4,3,YES,2,1,YES,57100,5710,5710,45680,Honda,CRV,2014
10647,169,36,IN,1616.26,1101000,617804,MALE,High School,exec-managerial,yachting,09-02-2015,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,NY,Springfield,8212 Rock Ave,0,3,NO,2,3,?,77440,14080,7040,56320,Dodge,Neon,2004
10648,235,40,IL,1398.94,1101000,613399,MALE,College,craft-repair,bungie-jumping,24-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Riverwood,4107 MLK Ridge,11,1,NO,1,2,NO,68300,6830,13660,47810,Suburu,Forrestor,2003
10649,112,32,OH,1238.92,1101000,453400,MALE,Associate,other-service,base-jumping,11-02-2015,Parked Car,?,Trivial Damage,None,NY,Arlington,4558 3rd Hwy,4,1,?,0,2,?,5060,460,920,3680,Honda,CRV,2012
10650,16,32,IL,968.46,1101000,615767,MALE,MD,tech-support,chess,27-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,WV,Columbus,1762 Maple Hwy,0,3,?,0,2,?,59400,6600,13200,39600,Dodge,RAM,1995
10651,128,31,IL,1045.12,1101000,615311,FEMALE,High School,transport-moving,cross-fit,19-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NY,Springfield,5532 Francis Lane,2,3,NO,0,2,?,69930,0,15540,54390,Ford,Escape,2013
10652,103,27,IN,1537.33,1101000,468470,FEMALE,College,handlers-cleaners,board-games,20-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,6158 Sky Ridge,11,3,YES,1,1,NO,77700,7770,15540,54390,Jeep,Wrangler,2008
10653,356,54,OH,912.3,1101000,461383,MALE,College,prof-specialty,yachting,10-01-2015,Multi-vehicle Collision,Front Collision,Major Damage,Other,SC,Northbend,9214 Elm Ridge,23,3,NO,2,1,?,68750,12500,12500,43750,Audi,A5,2007
10654,109,29,OH,1007.28,6000000,457727,FEMALE,High School,adm-clerical,movies,21-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NY,Riverwood,1833 Solo Ave,17,3,NO,1,3,YES,91080,16560,16560,57960,Jeep,Wrangler,1995
10655,2,20,IN,1189.98,4000000,613327,FEMALE,High School,craft-repair,golf,01-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,Columbus,1953 Sky Lane,22,1,NO,1,3,YES,48360,4030,8060,36270,Audi,A5,2000
10656,198,34,OH,1576.41,1101000,614941,MALE,Associate,handlers-cleaners,kayaking,25-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Other,WV,Hillsdale,6834 1st Drive,18,1,YES,1,1,YES,95000,9500,9500,76000,Ford,F150,2001
10657,107,32,OH,1172.82,4000000,440680,MALE,Associate,machine-op-inspct,yachting,24-02-2015,Vehicle Theft,?,Trivial Damage,Police,SC,Arlington,9562 4th Ridge,8,1,?,1,3,NO,3900,780,390,2730,Ford,F150,2010
10658,252,39,IL,1312.22,9000000,609949,MALE,High School,transport-moving,cross-fit,21-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Other,NC,Riverwood,4835 Britain Ridge,15,3,?,0,3,NO,59400,11880,5940,41580,Jeep,Grand Cherokee,2010
10659,303,43,OH,671.01,7000000,479655,FEMALE,Associate,machine-op-inspct,camping,08-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,NC,Springfield,8548 Cherokee Ridge,20,1,?,2,0,?,60210,6690,6690,46830,Nissan,Maxima,2013
10660,101,32,IL,895.14,1101000,439964,MALE,JD,sales,video-games,10-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,SC,Columbus,2352 MLK Drive,4,1,?,0,3,YES,43600,8720,4360,30520,Suburu,Legacy,2010
10661,446,57,IN,1373.21,1101000,478486,MALE,College,adm-clerical,sleeping,14-02-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,SC,Northbrook,9734 2nd Ridge,10,3,NO,0,0,NO,62800,6280,12560,43960,Jeep,Wrangler,2012
10662,330,48,OH,1625.65,1101000,466498,MALE,College,farming-fishing,skydiving,26-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,VA,Springfield,3122 Apache Drive,10,1,YES,1,3,?,59500,11900,5950,41650,Dodge,Neon,2006
10663,211,37,OH,1295.63,4000000,430878,FEMALE,PhD,armed-forces,skydiving,30-01-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Northbend,9816 Britain St,22,3,YES,1,0,?,53460,5940,5940,41580,Honda,CRV,2009
10664,172,33,IL,1459.96,6000000,600127,FEMALE,High School,adm-clerical,reading,07-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,NY,Northbend,8214 Flute St,15,3,NO,0,1,NO,41690,7580,7580,26530,Saab,95,1999
10665,316,46,OH,1219.94,7000000,431968,FEMALE,Masters,prof-specialty,paintball,27-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Arlington,6259 Lincoln Hwy,13,1,?,0,1,YES,63100,6310,12620,44170,Accura,TL,2000
10666,435,60,OH,1064.49,5000000,462804,MALE,Associate,priv-house-serv,chess,13-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,WV,Arlington,4492 Andromedia Ave,23,1,NO,2,1,?,62880,5240,10480,47160,Mercedes,E400,2007
10667,344,51,IL,959.83,1101000,435809,FEMALE,Masters,sales,paintball,02-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NY,Northbend,6179 3rd Ridge,18,3,?,2,2,YES,75400,17400,11600,46400,BMW,X6,2006
10668,204,40,OH,1767.02,1101000,453193,MALE,JD,machine-op-inspct,hiking,27-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Arlington,3799 Embaracadero Drive,7,1,YES,1,1,NO,46200,4200,8400,33600,Audi,A5,1997
10669,278,47,IN,1285.01,1101000,459630,MALE,Masters,machine-op-inspct,sleeping,02-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,VA,Hillsdale,5071 1st Lane,21,1,NO,2,2,YES,58500,5850,5850,46800,Toyota,Camry,2010
10670,434,57,OH,1422.95,1101000,608982,MALE,JD,transport-moving,bungie-jumping,17-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,Columbus,6574 4th Drive,15,3,NO,1,3,NO,66240,11040,11040,44160,Nissan,Maxima,2003
10671,209,36,IN,1223.39,1101000,452218,FEMALE,MD,craft-repair,camping,12-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,PA,Hillsdale,2711 Britain Ave,17,3,?,1,3,?,65440,8180,8180,49080,Jeep,Wrangler,2014
10672,250,43,IL,1539.06,1101000,434150,MALE,Masters,sales,exercise,20-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Fire,SC,Hillsdale,4214 MLK Ridge,2,1,NO,0,3,?,64200,10700,10700,42800,Ford,F150,2002
10673,61,25,IN,988.06,1101000,460579,FEMALE,Masters,other-service,dancing,05-02-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Northbend,7976 Britain Drive,1,3,YES,1,0,NO,32320,4040,4040,24240,Dodge,RAM,2000
10674,80,28,IL,1740.57,1101000,442142,FEMALE,College,farming-fishing,golf,20-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Police,SC,Northbend,4995 Weaver Ridge,3,1,?,0,1,?,33480,3720,3720,26040,Dodge,Neon,2011
10675,25,38,OH,1540.91,7000000,608807,MALE,College,adm-clerical,polo,24-02-2015,Vehicle Theft,?,Trivial Damage,None,VA,Northbend,1515 Embaracadero St,0,1,NO,1,1,YES,4320,480,960,2880,Toyota,Corolla,1995
10676,4,29,IL,1381.88,5000000,433153,MALE,High School,tech-support,exercise,21-02-2015,Vehicle Theft,?,Trivial Damage,Police,SC,Hillsdale,2968 Andromedia Ave,4,1,NO,0,2,?,4200,840,420,2940,Jeep,Wrangler,2008
10677,32,29,OH,1446.98,1101000,436560,MALE,MD,adm-clerical,sleeping,11-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Arlington,9236 2nd Hwy,11,3,YES,2,0,NO,57970,10540,5270,42160,Saab,93,2006
10678,125,31,IN,1220.86,1101000,436784,MALE,JD,other-service,paintball,24-01-2015,Parked Car,?,Trivial Damage,None,NY,Arlington,9639 Britain Ridge,4,1,YES,1,2,?,4320,0,960,3360,Saab,93,2003
10679,276,45,IL,948.1,1101000,430621,FEMALE,High School,machine-op-inspct,reading,06-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,SC,Columbus,9422 Washington Ridge,11,3,?,0,2,?,69300,13860,6930,48510,Ford,Escape,2010
10680,148,30,OH,1471.24,1101000,601574,FEMALE,Masters,farming-fishing,camping,15-01-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NC,Riverwood,1213 4th Lane,4,3,NO,2,2,NO,32480,4060,4060,24360,Dodge,Neon,1997
10681,222,38,IN,1157.97,1101000,433853,MALE,MD,machine-op-inspct,hiking,22-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Police,NY,Hillsdale,3872 5th Drive,20,1,?,2,2,YES,60480,6720,6720,47040,Accura,TL,2001
10682,32,38,IL,566.11,5000000,453164,MALE,Associate,armed-forces,polo,21-01-2015,Parked Car,?,Trivial Damage,Police,NC,Springfield,9397 5th Hwy,22,1,YES,0,0,NO,2640,440,440,1760,Honda,CRV,2015
10683,78,27,OH,1060.88,1101000,613931,MALE,JD,other-service,skydiving,03-02-2015,Parked Car,?,Trivial Damage,Police,SC,Northbend,8876 1st St,4,1,NO,0,3,NO,6050,550,1100,4400,Volkswagen,Passat,2009
10684,238,43,OH,1524.45,4000000,607458,MALE,High School,handlers-cleaners,chess,16-02-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NC,Hillsdale,3397 5th Ave,21,4,NO,0,0,NO,42700,4270,4270,34160,Saab,92x,1995
